holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,weekday,hour,traffic_volume
none,296.37,0.0,0.0,40,Rain,July,Thursday,20,2727
none,296.37,0.0,0.0,40,Mist,July,Thursday,20,2727
none,296.15,0.0,0.0,75,Rain,July,Thursday,21,2497
none,296.15,0.0,0.0,75,Mist,July,Thursday,21,2497
none,296.15,0.0,0.0,75,Thunderstorm,July,Thursday,21,2497
none,295.94,0.0,0.0,90,Rain,July,Thursday,22,1870
none,295.87,0.0,0.0,40,Mist,July,Thursday,23,1320
none,295.87,0.0,0.0,40,Rain,July,Thursday,23,1320
none,295.72,0.0,0.0,20,Mist,July,Friday,0,705
none,296.06,0.0,0.0,90,Thunderstorm,July,Friday,1,439
none,296.06,0.0,0.0,90,Mist,July,Friday,1,439
none,295.72,0.0,0.0,90,Rain,July,Friday,2,350
none,295.72,0.0,0.0,90,Mist,July,Friday,2,350
none,295.72,0.0,0.0,90,Thunderstorm,July,Friday,2,350
none,295.58,0.0,0.0,1,Rain,July,Friday,3,373
none,295.58,0.0,0.0,1,Mist,July,Friday,3,373
none,295.58,0.0,0.0,1,Thunderstorm,July,Friday,3,373
none,295.22,0.0,0.0,40,Mist,July,Friday,4,888
none,295.22,0.0,0.0,40,Rain,July,Friday,4,888
none,295.15,0.0,0.0,40,Mist,July,Friday,5,2917
none,295.15,0.0,0.0,40,Rain,July,Friday,5,2917
none,295.3,0.0,0.0,40,Rain,July,Friday,6,5268
none,295.3,0.0,0.0,40,Mist,July,Friday,6,5268
none,295.3,0.0,0.0,40,Drizzle,July,Friday,6,5268
none,295.15,0.0,0.0,90,Mist,July,Friday,7,5994
none,295.15,0.0,0.0,90,Rain,July,Friday,7,5994
none,295.15,0.0,0.0,90,Drizzle,July,Friday,7,5994
none,295.28,0.0,0.0,75,Rain,July,Friday,8,5288
none,295.28,0.0,0.0,75,Mist,July,Friday,8,5288
none,295.28,0.0,0.0,75,Drizzle,July,Friday,8,5288
none,295.42,0.0,0.0,90,Rain,July,Friday,9,4543
none,295.42,0.0,0.0,90,Mist,July,Friday,9,4543
none,295.22,0.0,0.0,90,Rain,July,Friday,10,4392
none,295.22,0.0,0.0,90,Mist,July,Friday,10,4392
none,295.22,0.0,0.0,90,Drizzle,July,Friday,10,4392
none,295.22,0.0,0.0,40,Rain,July,Friday,11,4740
none,295.22,0.0,0.0,40,Mist,July,Friday,11,4740
none,295.65,0.0,0.0,40,Rain,July,Friday,12,5123
none,295.65,0.0,0.0,40,Mist,July,Friday,12,5123
none,296.55,0.0,0.0,90,Rain,July,Friday,13,5059
none,297.22,0.0,0.0,1,Rain,July,Friday,14,5363
none,297.89,0.0,0.0,40,Rain,July,Friday,15,5914
none,297.64,0.0,0.0,75,Rain,July,Friday,16,6153
none,298.55,0.0,0.0,75,Clouds,July,Friday,17,5257
none,299.94,0.0,0.0,75,Clouds,July,Friday,18,4664
none,299.95,0.0,0.0,75,Clouds,July,Friday,19,3664
none,299.89,0.0,0.0,1,Clear,July,Friday,20,3260
none,297.9,0.0,0.0,1,Clear,July,Friday,21,3064
none,296.43,0.0,0.0,40,Clouds,July,Friday,22,2835
none,295.01,0.0,0.0,1,Rain,July,Friday,23,1971
none,295.01,0.0,0.0,1,Haze,July,Friday,23,1971
none,295.01,0.0,0.0,1,Mist,July,Friday,23,1971
none,294.3,0.0,0.0,1,Mist,July,Saturday,0,1233
none,293.31,0.0,0.0,1,Rain,July,Saturday,1,696
none,293.31,0.0,0.0,1,Mist,July,Saturday,1,696
none,293.31,0.0,0.0,1,Fog,July,Saturday,1,696
none,293.01,0.0,0.0,1,Fog,July,Saturday,2,646
none,293.01,0.0,0.0,1,Mist,July,Saturday,2,646
none,292.79,0.0,0.0,1,Mist,July,Saturday,3,437
none,292.79,0.0,0.0,1,Fog,July,Saturday,3,437
none,291.84,0.0,0.0,90,Mist,July,Saturday,4,444
none,291.84,0.0,0.0,90,Fog,July,Saturday,4,444
none,291.61,0.0,0.0,90,Fog,July,Saturday,5,858
none,291.61,0.0,0.0,90,Mist,July,Saturday,5,858
none,290.98,0.0,0.0,1,Mist,July,Saturday,6,1422
none,290.98,0.0,0.0,1,Fog,July,Saturday,6,1422
none,292.0,0.0,0.0,20,Mist,July,Saturday,7,1991
none,292.0,0.0,0.0,20,Fog,July,Saturday,7,1991
none,293.69,0.0,0.0,90,Mist,July,Saturday,8,2714
none,293.69,0.0,0.0,90,Fog,July,Saturday,8,2714
none,296.15,0.0,0.0,1,Haze,July,Saturday,9,3471
none,296.15,0.0,0.0,1,Mist,July,Saturday,9,3471
none,298.07,0.0,0.0,5,Clear,July,Saturday,10,3718
none,299.46,0.0,0.0,1,Clear,July,Saturday,11,4213
none,300.81,0.0,0.0,40,Clouds,July,Saturday,12,4524
none,301.79,0.0,0.0,1,Clear,July,Saturday,13,4218
none,302.51,0.0,0.0,40,Clouds,July,Saturday,14,4242
none,303.01,0.0,0.0,40,Clouds,July,Saturday,15,4306
none,303.15,0.0,0.0,40,Clouds,July,Saturday,16,4317
none,303.22,0.0,0.0,40,Clouds,July,Saturday,17,4354
none,303.15,0.0,0.0,40,Clouds,July,Saturday,18,4109
none,302.72,0.0,0.0,40,Clouds,July,Saturday,19,3446
none,301.79,0.0,0.0,20,Clouds,July,Saturday,20,3192
none,300.29,0.0,0.0,20,Clouds,July,Saturday,21,3272
none,297.62,0.0,0.0,5,Clear,July,Saturday,22,3074
none,296.15,0.0,0.0,1,Clear,July,Saturday,23,2275
none,295.38,0.0,0.0,1,Clear,July,Sunday,0,1350
none,294.69,0.0,0.0,1,Mist,July,Sunday,1,826
none,293.93,0.0,0.0,1,Mist,July,Sunday,2,699
none,293.65,0.0,0.0,1,Mist,July,Sunday,3,435
none,293.55,0.0,0.0,1,Mist,July,Sunday,4,366
none,293.01,0.0,0.0,1,Haze,July,Sunday,5,508
none,293.01,0.0,0.0,1,Mist,July,Sunday,5,508
none,292.84,0.0,0.0,1,Mist,July,Sunday,6,933
none,292.84,0.0,0.0,1,Fog,July,Sunday,6,933
none,293.43,0.0,0.0,40,Mist,July,Sunday,7,1195
none,295.72,0.0,0.0,5,Mist,July,Sunday,8,1814
none,298.21,0.0,0.0,5,Clear,July,Sunday,9,2911
none,299.72,0.0,0.0,1,Clear,July,Sunday,10,3310
none,300.77,0.0,0.0,40,Clouds,July,Sunday,11,3655
none,301.61,0.0,0.0,75,Clouds,July,Sunday,12,4245
none,301.92,0.0,0.0,1,Clear,July,Sunday,13,4233
none,302.65,0.0,0.0,75,Clouds,July,Sunday,14,4129
none,303.08,0.0,0.0,75,Clouds,July,Sunday,15,4063
none,303.22,0.0,0.0,75,Clouds,July,Sunday,16,4438
none,303.22,0.0,0.0,75,Clouds,July,Sunday,17,4321
none,302.69,0.0,0.0,1,Clear,July,Sunday,18,3836
none,301.44,0.0,0.0,75,Clouds,July,Sunday,19,3535
none,299.86,0.0,0.0,75,Clouds,July,Sunday,20,3015
none,298.08,0.0,0.0,75,Clouds,July,Sunday,21,2671
none,296.48,0.0,0.0,75,Clouds,July,Sunday,22,2009
none,295.84,0.0,0.0,1,Clear,July,Sunday,23,1244
none,294.84,0.0,0.0,1,Clear,July,Monday,0,721
none,293.42,0.0,0.0,1,Clear,July,Monday,1,458
none,292.75,0.0,0.0,1,Clear,July,Monday,2,297
none,291.75,0.0,0.0,1,Clear,July,Monday,3,368
none,291.08,0.0,0.0,1,Clear,July,Monday,4,935
none,290.69,0.0,0.0,1,Clear,July,Monday,5,3048
none,289.51,0.0,0.0,1,Clear,July,Monday,6,5593
none,289.93,0.0,0.0,5,Clear,July,Monday,7,5793
none,291.99,0.0,0.0,1,Clear,July,Monday,8,5647
none,294.22,0.0,0.0,1,Clear,July,Monday,9,4603
none,296.15,0.0,0.0,1,Clear,July,Monday,10,4346
none,298.08,0.0,0.0,5,Clear,July,Monday,11,4504
none,299.51,0.0,0.0,1,Clear,July,Monday,12,4588
none,300.15,0.0,0.0,1,Clear,July,Monday,13,4558
none,301.15,0.0,0.0,1,Clear,July,Monday,14,4794
none,301.51,0.0,0.0,40,Clouds,July,Monday,15,5558
none,301.48,0.0,0.0,40,Clouds,July,Monday,16,6269
none,301.72,0.0,0.0,1,Clear,July,Monday,17,5708
none,301.44,0.0,0.0,40,Clouds,July,Monday,18,4203
none,301.01,0.0,0.0,40,Clouds,July,Monday,19,3277
none,300.22,0.0,0.0,20,Clouds,July,Monday,20,2900
none,298.51,0.0,0.0,1,Clear,July,Monday,21,2424
none,296.79,0.0,0.0,40,Clouds,July,Monday,22,1965
none,295.35,0.0,0.0,40,Clouds,July,Monday,23,1096
none,294.58,0.0,0.0,40,Clouds,July,Tuesday,0,595
none,294.0,0.0,0.0,40,Clouds,July,Tuesday,1,407
none,292.38,0.0,0.0,40,Clouds,July,Tuesday,2,274
none,292.15,0.0,0.0,1,Clear,July,Tuesday,3,356
none,291.47,0.0,0.0,1,Clear,July,Tuesday,4,930
none,290.01,0.0,0.0,1,Clear,July,Tuesday,5,3171
none,289.22,0.0,0.0,1,Clear,July,Tuesday,6,5870
none,289.76,0.0,0.0,20,Clouds,July,Tuesday,7,6417
none,291.61,0.0,0.0,20,Clouds,July,Tuesday,8,5455
none,293.29,0.0,0.0,20,Clouds,July,Tuesday,9,5030
none,294.69,0.0,0.0,1,Clear,July,Tuesday,10,4346
none,295.75,0.0,0.0,40,Clouds,July,Tuesday,11,4540
none,296.58,0.0,0.0,40,Clouds,July,Tuesday,12,4952
none,297.15,0.0,0.0,40,Clouds,July,Tuesday,13,4576
none,298.02,0.0,0.0,40,Clouds,July,Tuesday,14,5011
none,298.42,0.0,0.0,40,Clouds,July,Tuesday,15,5573
none,299.22,0.0,0.0,20,Clouds,July,Tuesday,16,6358
none,299.15,0.0,0.0,20,Clouds,July,Tuesday,17,5698
none,299.15,0.0,0.0,1,Clear,July,Tuesday,18,4360
none,299.09,0.0,0.0,1,Clear,July,Tuesday,19,3337
none,298.44,0.0,0.0,20,Clouds,July,Tuesday,20,3113
none,296.22,0.0,0.0,20,Clouds,July,Tuesday,21,2754
none,293.76,0.0,0.0,20,Clouds,July,Tuesday,22,2209
none,292.09,0.0,0.0,1,Clear,July,Tuesday,23,1242
none,291.49,0.0,0.0,1,Clear,July,Wednesday,0,657
none,290.36,0.0,0.0,1,Clear,July,Wednesday,1,410
none,289.29,0.0,0.0,1,Clear,July,Wednesday,2,313
none,289.55,0.0,0.0,1,Clear,July,Wednesday,3,377
none,288.89,0.0,0.0,1,Clear,July,Wednesday,4,894
none,288.49,0.0,0.0,1,Clear,July,Wednesday,5,3189
none,288.29,0.0,0.0,1,Clear,July,Wednesday,6,5769
none,288.62,0.0,0.0,40,Clouds,July,Wednesday,7,6200
none,291.44,0.0,0.0,1,Clear,July,Wednesday,8,5696
none,293.94,0.0,0.0,1,Clear,July,Wednesday,9,5129
none,295.95,0.0,0.0,75,Clouds,July,Wednesday,10,4560
none,297.55,0.0,0.0,75,Clouds,July,Wednesday,11,4752
none,298.55,0.0,0.0,75,Clouds,July,Wednesday,12,4916
none,299.44,0.0,0.0,75,Clouds,July,Wednesday,13,4714
none,299.75,0.0,0.0,75,Clouds,July,Wednesday,14,5138
none,300.08,0.0,0.0,75,Clouds,July,Wednesday,15,5677
none,299.95,0.0,0.0,75,Clouds,July,Wednesday,16,6606
none,300.08,0.0,0.0,75,Clouds,July,Wednesday,17,6084
none,299.94,0.0,0.0,1,Clear,July,Wednesday,18,4941
none,299.29,0.0,0.0,75,Clouds,July,Wednesday,19,3461
none,298.68,0.0,0.0,75,Clouds,July,Wednesday,20,3177
none,296.89,0.0,0.0,75,Clouds,July,Wednesday,21,2949
none,295.28,0.0,0.0,75,Clouds,July,Wednesday,22,2200
none,294.94,0.0,0.0,1,Clear,July,Wednesday,23,1271
none,293.88,0.0,0.0,1,Clear,July,Thursday,0,697
none,293.49,0.0,0.0,1,Clear,July,Thursday,1,423
none,293.09,0.0,0.0,1,Clear,July,Thursday,2,303
none,292.62,0.0,0.0,1,Clear,July,Thursday,3,369
none,292.73,0.0,0.0,1,Clear,July,Thursday,4,896
none,292.59,0.0,0.0,1,Clear,July,Thursday,5,3110
none,292.66,0.0,0.0,1,Clear,July,Thursday,6,5752
none,293.23,0.0,0.0,1,Clear,July,Thursday,7,6246
none,294.22,0.0,0.0,1,Rain,July,Thursday,8,5702
none,294.22,0.0,0.0,1,Thunderstorm,July,Thursday,8,5702
none,295.01,0.0,0.0,90,Rain,July,Thursday,9,4855
none,295.28,0.0,0.0,75,Rain,July,Thursday,10,4492
none,295.28,0.0,0.0,75,Mist,July,Thursday,10,4492
none,295.28,0.0,0.0,90,Rain,July,Thursday,11,4677
none,295.28,0.0,0.0,90,Mist,July,Thursday,11,4677
none,295.28,0.0,0.0,90,Drizzle,July,Thursday,11,4677
none,294.29,0.0,0.0,90,Rain,July,Thursday,12,4861
none,294.29,0.0,0.0,90,Mist,July,Thursday,12,4861
none,294.41,0.0,0.0,90,Rain,July,Thursday,13,4734
none,294.41,0.0,0.0,90,Drizzle,July,Thursday,13,4734
none,294.41,0.0,0.0,90,Mist,July,Thursday,13,4734
none,294.65,0.0,0.0,90,Rain,July,Thursday,14,5135
none,294.65,0.0,0.0,90,Rain,July,Thursday,15,5704
none,294.08,0.0,0.0,90,Rain,July,Thursday,16,6459
none,293.94,0.0,0.0,90,Rain,July,Thursday,17,5872
none,293.94,0.0,0.0,90,Drizzle,July,Thursday,17,5872
none,293.22,0.0,0.0,90,Rain,July,Thursday,18,4497
none,293.22,0.0,0.0,90,Drizzle,July,Thursday,18,4497
none,292.44,0.0,0.0,90,Rain,July,Thursday,19,3419
none,292.44,0.0,0.0,90,Drizzle,July,Thursday,19,3419
none,292.22,0.0,0.0,90,Rain,July,Thursday,20,2991
none,291.55,0.0,0.0,90,Clouds,July,Thursday,21,2613
none,291.42,0.0,0.0,90,Drizzle,July,Thursday,22,2282
none,291.42,0.0,0.0,90,Rain,July,Thursday,22,2282
none,291.42,0.0,0.0,90,Rain,July,Thursday,23,1454
none,291.42,0.0,0.0,90,Drizzle,July,Thursday,23,1454
none,291.51,0.0,0.0,90,Rain,July,Friday,0,693
none,291.35,0.0,0.0,90,Rain,July,Friday,1,460
none,291.35,0.0,0.0,90,Drizzle,July,Friday,1,460
none,291.51,0.0,0.0,90,Mist,July,Friday,2,360
none,291.51,0.0,0.0,90,Drizzle,July,Friday,2,360
none,291.51,0.0,0.0,90,Rain,July,Friday,2,360
none,291.15,0.0,0.0,90,Mist,July,Friday,3,376
none,291.15,0.0,0.0,90,Rain,July,Friday,3,376
none,291.15,0.0,0.0,90,Drizzle,July,Friday,3,376
none,291.15,0.0,0.0,90,Mist,July,Friday,4,873
none,291.15,0.0,0.0,90,Rain,July,Friday,4,873
none,291.15,0.0,0.0,90,Drizzle,July,Friday,4,873
none,291.35,0.0,0.0,90,Mist,July,Friday,5,2822
none,291.35,0.0,0.0,90,Rain,July,Friday,5,2822
none,291.35,0.0,0.0,90,Haze,July,Friday,5,2822
none,291.35,0.0,0.0,90,Drizzle,July,Friday,5,2822
none,291.35,0.0,0.0,90,Rain,July,Friday,6,5266
none,291.35,0.0,0.0,90,Mist,July,Friday,6,5266
none,291.35,0.0,0.0,90,Drizzle,July,Friday,6,5266
none,291.55,0.0,0.0,90,Rain,July,Friday,7,5821
none,291.55,0.0,0.0,90,Drizzle,July,Friday,7,5821
none,291.55,0.0,0.0,90,Mist,July,Friday,7,5821
none,291.75,0.0,0.0,90,Rain,July,Friday,8,5339
none,291.75,0.0,0.0,90,Drizzle,July,Friday,8,5339
none,291.79,0.0,0.0,90,Rain,July,Friday,9,4816
none,291.79,0.0,0.0,90,Mist,July,Friday,9,4816
none,291.79,0.0,0.0,90,Drizzle,July,Friday,9,4816
none,292.22,0.0,0.0,90,Rain,July,Friday,10,4592
none,292.22,0.0,0.0,90,Mist,July,Friday,10,4592
none,292.22,0.0,0.0,90,Drizzle,July,Friday,10,4592
none,293.5,0.0,0.0,75,Rain,July,Friday,11,4823
none,295.01,0.0,0.0,75,Drizzle,July,Friday,12,5253
none,295.01,0.0,0.0,75,Rain,July,Friday,12,5253
none,296.36,0.0,0.0,75,Rain,July,Friday,13,5169
none,297.41,0.0,0.0,75,Rain,July,Friday,14,5413
none,298.42,0.0,0.0,75,Rain,July,Friday,15,5602
none,299.02,0.0,0.0,75,Clouds,July,Friday,16,6086
none,298.61,0.0,0.0,75,Clouds,July,Friday,17,4987
none,297.62,0.0,0.0,75,Rain,July,Friday,18,4465
none,297.62,0.0,0.0,75,Thunderstorm,July,Friday,18,4465
none,295.56,0.0,0.0,90,Rain,July,Friday,19,3574
none,293.94,0.0,0.0,75,Rain,July,Friday,20,3124
none,293.28,0.0,0.0,75,Rain,July,Friday,21,3121
none,292.72,0.0,0.0,75,Clouds,July,Friday,22,3032
none,292.22,0.0,0.0,40,Clouds,July,Friday,23,2030
none,291.68,0.0,0.0,1,Clear,July,Saturday,0,1235
none,291.51,0.0,0.0,1,Clear,July,Saturday,1,781
none,291.08,0.0,0.0,75,Clouds,July,Saturday,2,648
none,290.86,0.0,0.0,40,Clouds,July,Saturday,3,418
none,290.72,0.0,0.0,1,Clear,July,Saturday,4,478
none,290.22,0.0,0.0,1,Clear,July,Saturday,5,903
none,290.08,0.0,0.0,1,Clear,July,Saturday,6,1500
none,290.08,0.0,0.0,5,Mist,July,Saturday,7,2236
none,291.28,0.0,0.0,1,Clear,July,Saturday,8,3031
none,293.01,0.0,0.0,5,Clear,July,Saturday,9,3883
none,294.43,0.0,0.0,1,Clear,July,Saturday,10,4045
none,295.86,0.0,0.0,1,Clear,July,Saturday,11,4418
none,297.08,0.0,0.0,75,Clouds,July,Saturday,12,4505
none,298.08,0.0,0.0,75,Clouds,July,Saturday,13,4644
none,298.88,0.0,0.0,40,Clouds,July,Saturday,14,4796
none,299.42,0.0,0.0,75,Clouds,July,Saturday,15,4674
none,299.62,0.0,0.0,75,Clouds,July,Saturday,16,4788
none,299.94,0.0,0.0,75,Clouds,July,Saturday,17,4562
none,300.02,0.0,0.0,40,Clouds,July,Saturday,18,4253
none,299.65,0.0,0.0,40,Clouds,July,Saturday,19,3815
none,298.95,0.0,0.0,75,Clouds,July,Saturday,20,3434
none,297.55,0.0,0.0,20,Clouds,July,Saturday,21,3435
none,295.89,0.0,0.0,20,Clouds,July,Saturday,22,3131
none,294.82,0.0,0.0,1,Clear,July,Saturday,23,2292
none,293.95,0.0,0.0,1,Clear,July,Sunday,0,1408
none,293.22,0.0,0.0,1,Clear,July,Sunday,1,969
none,292.51,0.0,0.0,1,Clear,July,Sunday,2,749
none,291.94,0.0,0.0,1,Clear,July,Sunday,3,344
none,291.29,0.0,0.0,1,Clear,July,Sunday,4,355
none,290.68,0.0,0.0,40,Clouds,July,Sunday,5,525
none,290.22,0.0,0.0,90,Clouds,July,Sunday,6,902
none,290.35,0.0,0.0,75,Clouds,July,Sunday,7,1297
none,290.72,0.0,0.0,90,Clouds,July,Sunday,8,2009
none,291.15,0.0,0.0,75,Clouds,July,Sunday,9,2927
none,292.22,0.0,0.0,40,Clouds,July,Sunday,10,3711
none,294.07,0.0,0.0,40,Clouds,July,Sunday,11,4021
none,294.86,0.0,0.0,1,Clear,July,Sunday,12,4250
none,296.65,0.0,0.0,1,Clear,July,Sunday,13,4491
none,297.68,0.0,0.0,40,Clouds,July,Sunday,14,4463
none,298.65,0.0,0.0,40,Clouds,July,Sunday,15,4657
none,299.35,0.0,0.0,40,Clouds,July,Sunday,16,4875
none,299.82,0.0,0.0,40,Clouds,July,Sunday,17,4657
none,299.88,0.0,0.0,40,Clouds,July,Sunday,18,4098
none,299.48,0.0,0.0,40,Clouds,July,Sunday,19,3661
none,298.62,0.0,0.0,20,Clouds,July,Sunday,20,3135
none,296.82,0.0,0.0,20,Clouds,July,Sunday,21,2803
none,294.82,0.0,0.0,20,Clouds,July,Sunday,22,2224
none,293.55,0.0,0.0,1,Clear,July,Sunday,23,1397
none,292.82,0.0,0.0,1,Clear,July,Monday,0,714
none,291.69,0.0,0.0,1,Mist,July,Monday,1,402
none,291.16,0.0,0.0,1,Fog,July,Monday,2,354
none,291.16,0.0,0.0,1,Mist,July,Monday,2,354
none,290.22,0.0,0.0,1,Mist,July,Monday,3,355
none,290.22,0.0,0.0,1,Fog,July,Monday,3,355
none,289.69,0.0,0.0,1,Mist,July,Monday,4,957
none,289.69,0.0,0.0,1,Fog,July,Monday,4,957
none,289.82,0.0,0.0,1,Mist,July,Monday,5,3008
none,289.82,0.0,0.0,1,Fog,July,Monday,5,3008
none,289.62,0.0,0.0,1,Mist,July,Monday,6,5617
none,289.62,0.0,0.0,1,Fog,July,Monday,6,5617
none,289.95,0.0,0.0,1,Mist,July,Monday,7,6306
none,289.95,0.0,0.0,1,Fog,July,Monday,7,6306
none,291.22,0.0,0.0,40,Mist,July,Monday,8,5522
none,293.28,0.0,0.0,40,Clouds,July,Monday,9,4735
none,295.0,0.0,0.0,40,Clouds,July,Monday,10,4209
none,297.21,0.0,0.0,20,Clouds,July,Monday,11,4485
none,298.68,0.0,0.0,75,Clouds,July,Monday,12,4800
none,299.28,0.0,0.0,90,Clouds,July,Monday,13,4475
none,299.88,0.0,0.0,90,Clouds,July,Monday,14,4677
none,299.94,0.0,0.0,90,Clouds,July,Monday,15,5413
none,300.61,0.0,0.0,75,Clouds,July,Monday,16,6317
none,300.55,0.0,0.0,75,Clouds,July,Monday,17,5701
none,301.07,0.0,0.0,75,Clouds,July,Monday,18,4293
none,300.82,0.0,0.0,40,Clouds,July,Monday,19,3143
none,300.02,0.0,0.0,40,Clouds,July,Monday,20,2833
none,298.15,0.0,0.0,20,Clouds,July,Monday,21,2492
none,296.02,0.0,0.0,5,Clear,July,Monday,22,1690
none,294.95,0.0,0.0,1,Clear,July,Monday,23,1182
none,293.88,0.0,0.0,1,Clear,July,Tuesday,0,638
none,293.22,0.0,0.0,1,Clear,July,Tuesday,1,391
none,292.29,0.0,0.0,1,Clear,July,Tuesday,2,297
none,291.42,0.0,0.0,1,Clear,July,Tuesday,3,390
none,290.69,0.0,0.0,1,Clear,July,Tuesday,4,891
none,289.82,0.0,0.0,1,Clear,July,Tuesday,5,3184
none,289.65,0.0,0.0,1,Clear,July,Tuesday,6,5782
none,289.94,0.0,0.0,5,Clear,July,Tuesday,7,6409
none,291.88,0.0,0.0,5,Clear,July,Tuesday,8,5658
none,294.28,0.0,0.0,1,Clear,July,Tuesday,9,4984
none,296.28,0.0,0.0,5,Clear,July,Tuesday,10,4386
none,297.43,0.0,0.0,20,Clouds,July,Tuesday,11,4634
none,298.42,0.0,0.0,40,Clouds,July,Tuesday,12,4805
none,299.58,0.0,0.0,20,Clouds,July,Tuesday,13,4664
none,300.22,0.0,0.0,20,Clouds,July,Tuesday,14,4944
none,300.44,0.0,0.0,1,Clear,July,Tuesday,15,5699
none,301.15,0.0,0.0,0,Clear,July,Tuesday,16,6558
none,301.43,0.0,0.0,20,Clouds,July,Tuesday,17,5636
none,301.15,0.0,0.0,5,Clear,July,Tuesday,18,4430
none,300.61,0.0,0.0,5,Clear,July,Tuesday,19,3371
none,299.62,0.0,0.0,5,Clear,July,Tuesday,20,3266
none,297.82,0.0,0.0,5,Clear,July,Tuesday,21,2727
none,295.62,0.0,0.0,5,Clear,July,Tuesday,22,2178
none,294.02,0.0,0.0,1,Clear,July,Tuesday,23,1269
none,293.15,0.0,0.0,1,Clear,July,Wednesday,0,664
none,292.42,0.0,0.0,1,Clear,July,Wednesday,1,388
none,291.23,0.0,0.0,1,Clear,July,Wednesday,2,290
none,290.79,0.0,0.0,1,Clear,July,Wednesday,3,372
none,290.36,0.0,0.0,1,Clear,July,Wednesday,4,955
none,290.49,0.0,0.0,1,Clear,July,Wednesday,5,3121
none,290.46,0.0,0.0,1,Clear,July,Wednesday,6,5926
none,290.65,0.0,0.0,40,Clouds,July,Wednesday,7,6595
none,292.15,0.0,0.0,90,Rain,July,Wednesday,8,5651
none,293.28,0.0,0.0,90,Rain,July,Wednesday,9,4974
none,293.28,0.0,0.0,90,Drizzle,July,Wednesday,9,4974
none,293.95,0.0,0.0,90,Rain,July,Wednesday,10,4545
none,294.62,0.0,0.0,90,Rain,July,Wednesday,11,4879
none,295.81,0.0,0.0,75,Rain,July,Wednesday,12,4799
none,297.41,0.0,0.0,75,Rain,July,Wednesday,13,4860
none,299.01,0.0,0.0,75,Clouds,July,Wednesday,14,5032
none,299.28,0.0,0.0,75,Thunderstorm,July,Wednesday,15,5826
none,299.28,0.0,0.0,75,Rain,July,Wednesday,15,5826
none,298.59,0.0,0.0,75,Rain,July,Wednesday,16,6668
none,298.59,0.0,0.0,75,Thunderstorm,July,Wednesday,16,6668
none,298.22,0.0,0.0,40,Rain,July,Wednesday,17,6108
none,297.51,0.0,0.0,75,Clouds,July,Wednesday,18,4459
none,297.08,0.0,0.0,75,Clouds,July,Wednesday,19,3473
none,296.22,0.0,0.0,20,Clouds,July,Wednesday,20,3053
none,294.82,0.0,0.0,5,Clear,July,Wednesday,21,3072
none,293.42,0.0,0.0,5,Clear,July,Wednesday,22,2422
none,292.35,0.0,0.0,1,Clear,July,Wednesday,23,1922
none,291.28,0.0,0.0,1,Clear,July,Thursday,0,750
none,290.71,0.0,0.0,1,Clear,July,Thursday,1,411
none,290.3,0.0,0.0,1,Clear,July,Thursday,2,306
none,289.65,0.0,0.0,1,Clear,July,Thursday,3,409
none,289.51,0.0,0.0,90,Clouds,July,Thursday,4,911
none,288.75,0.0,0.0,1,Clear,July,Thursday,5,3147
none,288.48,0.0,0.0,1,Clear,July,Thursday,6,5813
none,288.58,0.0,0.0,1,Clear,July,Thursday,7,6299
none,289.29,0.0,0.0,75,Clouds,July,Thursday,8,5866
none,289.55,0.0,0.0,90,Clouds,July,Thursday,9,4925
none,290.15,0.0,0.0,90,Clouds,July,Thursday,10,4390
none,290.65,0.0,0.0,90,Clouds,July,Thursday,11,4654
none,291.29,0.0,0.0,90,Clouds,July,Thursday,12,4806
none,292.01,0.0,0.0,90,Rain,July,Thursday,13,5029
none,292.22,0.0,0.0,75,Drizzle,July,Thursday,14,5264
none,292.22,0.0,0.0,75,Haze,July,Thursday,14,5264
none,292.22,0.0,0.0,75,Rain,July,Thursday,14,5264
none,292.86,0.0,0.0,75,Rain,July,Thursday,15,5752
none,293.65,0.0,0.0,75,Rain,July,Thursday,16,6566
none,293.22,0.0,0.0,75,Rain,July,Thursday,17,5905
none,292.75,0.0,0.0,75,Rain,July,Thursday,18,4555
none,292.75,0.0,0.0,40,Rain,July,Thursday,19,3707
none,292.22,0.0,0.0,75,Rain,July,Thursday,20,3154
none,291.58,0.0,0.0,40,Clouds,July,Thursday,21,3206
none,290.88,0.0,0.0,75,Clouds,July,Thursday,22,2959
none,290.44,0.0,0.0,90,Clouds,July,Thursday,23,1412
none,290.15,0.0,0.0,90,Clouds,July,Friday,0,774
none,289.82,0.0,0.0,1,Clear,July,Friday,1,456
none,288.89,0.0,0.0,1,Clear,July,Friday,2,344
none,288.02,0.0,0.0,1,Clear,July,Friday,3,390
none,287.8,0.0,0.0,1,Clear,July,Friday,4,836
none,287.3,0.0,0.0,1,Clear,July,Friday,5,2945
none,286.44,0.0,0.0,1,Clear,July,Friday,6,5353
none,286.51,0.0,0.0,5,Clear,July,Friday,7,5950
none,287.93,0.0,0.0,5,Clear,July,Friday,8,5232
none,290.0,0.0,0.0,5,Clear,July,Friday,9,4674
none,291.79,0.0,0.0,1,Clear,July,Friday,10,4571
none,293.95,0.0,0.0,5,Clear,July,Friday,11,4813
none,295.36,0.0,0.0,75,Clouds,July,Friday,12,5121
none,296.28,0.0,0.0,40,Clouds,July,Friday,13,5228
